ABN	Latitude	Longitude	Aged_Care_Activities	Aged_Persons	Aboriginal_or_TSI	People_at_risk_of_homelessness	Charity_Name
74002743535	-33.93085895599961	150.92018955200058			Y	Y	L Y A A C Ltd
74002807525	-33.88172223199962	151.19555690900063					The International Grammar School Sydney Ltd
74002899578	43.32014352410545	-87.93955979504773					Clarence Pastoral & Agricultural Society Ltd
74003099125	-30.49113486799962	151.6630296790006			Y		Une Partnerships Pty Ltd
74005126107	-33.846082801999614	151.0732616220006					Soka Gakkai International Australia
74008507344	-32.82539963199963	151.33133929200062					Cessnock RSL sub-Branch (RSL NSW)
74008735613	-34.44204135499962	150.5020672570006					Marist Brothers Mittagong Farm
74013281829	-32.9343898559996	151.72713942800056					Adamstown Community Early Learning and Preschool Inc
74015023448	-34.910931457999595	150.7008699540006					Greenwell Point Public School P and C Association
74023634693	-33.87888438799962	151.22005781800056					Sydney Jewish Museum
74026476297	-33.6744445319996	150.8709934690006		Y	Y		Catholic Parish Of St John The Evangelist Riverstone
74029337509	-33.061729587999594	148.8610696450006					Molong RSL sub-Branch (RSL NSW)
74030848003	-33.60718230399959	151.13568158900057		Y			Dance Chance Incorporated
74041246188	-34.480303816999594	150.42004807300054					Uca - Illawarra Presbytery
74050611295	-33.63574857799961	150.8107666680006		Y			Christian Camping International Australia
74053816050	-33.720426231999625	150.6666819250006					CASTLEREAGH CHRISTIAN CONFERENCE CENTRE LIMITED
74055670895	-34.26633995199961	146.00793929900055			Y	Y	Southern Riverina Youth Support Services Inc
74055943298	-29.544312513999614	150.57194363800056					St Josephs Catholic School Warialda Parents And Friends Association
74059932446	-31.885844296999608	152.44232736500055					Dundaloo Foundation Limited
74060854479	-31.438680524999597	152.91779520300054					Koala Preservation Society Australia Inc.
74064393866	-34.469903623999585	150.89549721600054					Arms Overseas Aid Fund
74068343605	-33.7532524009996	151.2924135350006	Y	Y		Y	Uca-Cecil Gribble Dee Why 
74068758654	-33.884215911999604	151.19274604700058					Medecins Sans Frontieres Australia
74084379687	-34.29779158599962	148.5166697800006					Wirrimah Koorawatha Rsl Sub Branch
74091976046	-33.82778261499959	151.19393054500063					Australasian Foundation For Plastic Surgery Limited
74095397853	-33.76363231599959	151.29700391400058					North Curl Curl Surf Life Saving Club
74097484656	-34.047275389999584	150.7699193470006					Currans Hill P&C Association
74099853755	-33.90410060399961	151.10082941600058	Y	Y		Y	Cass Care Limited
74103781100	-33.869599972999595	151.20695930500062					The Trustee For Albert E Wylie Charitable Trust
74105304989	-33.86896722499961	151.20878558900063			Y		Calvary Health Care Act Limited
74107817130	-33.95976382799961	151.1560909180006	Y			Y	The Supreme Islamic Shiite Council Limited
74109923998	-33.95976382799961	151.1560909180006			Y		"The Mr Drains ""Giving Back"" Fund"
74119396123	-33.95976382799961	151.1560909180006					Tanilba Crc
74130061317	-35.85901926599962	146.87750920900055					Saint Mary Mackillop College Albury Limited
74131709429	-33.80884727299963	151.00620625100055					Regional Tribunal of the Catholic Church for NSW & ACT
74132544345	-33.88466973499959	148.60191958200062		Y			The Trustee For Redfern Street Gospel Trust
74139825662	-33.55562384899963	150.8445786800006			Y	Y	St Johns Anglican Church Of Australia Wilberforce
74143040331	-33.742742246999626	151.14648374100057				Y	PAWS FULFILMENT PTY LIMITED
74144673857	-33.71120997699961	150.3127964860006					The Trustee For Blue Mountains City Of The Arts Trust Fund
74146701180	-33.87689315199958	151.20458602100064					Australian Maritime Training Foundation Limited
74151256123	-34.6766186039996	150.85216695800057		Y	Y	Y	Catholic Parish Of Ss Peter And Paul Kiama
74153291534	-33.89332229599961	151.27103720200057					The Friends Of Wairoa Sch Inc
74158998399	-33.82837918999962	151.19122951000054					Ivf Australia Research Foundation
74163388146	-32.5542699329996	148.9482568810006					Baptist Church Wellington
74167203220	-33.79326056299959	151.04862115300057					Dundas Congregation of Jehovah's Witnesses
74173375414	-33.85914179899959	151.17491913700064					Neuroblastoma Australia Incorporated
74178402274	-29.832386911999606	152.88997135100055					Coutts Crossing Public School Parents And Citizens Association
74181564578	-32.96924969899959	151.69819111400056	Y	Y			Biala Services Incorporated
74181873702	-33.91242286599959	151.03729781600055				Y	Bankstown Womens Health Centre
74184313319	-33.869599972999595	151.20695930500062					The Patrick White Literary Award
74194646991	-32.49878591199962	151.70392663100063					Australian Horse Welfare Incorporated
74203625490	-29.7801763209996	151.1303915900006					Holy Trinity Catholic School Inverell Canteen
74210149688	-33.860123921999616	151.1447857120006		Y		Y	The Patricia Foundation
74213001721	-34.023398645999634	151.10676906500055	Y	Y		Y	Southside Christian Fellowship Incorporated
74219186503	-34.04523850099963	150.81364360700059		Y			Emmanuel Christian Fellowship Of Australia Incorporated
74228299451	-33.88810052299959	151.20646807300056					Presbyterian Womens Association Of Australia In New South Wales
74230501620	-33.75129594999959	150.96143631600057					Lak Saviya Foundation Australia Inc.
74247074673	-33.76501269299962	151.05637486400065					The Trustee For Carlingford High School P&C Association
74248890602	-33.869599972999595	151.20695930500062					The Trustee For William Arthur Hugh Gordon Estate
74261922800	-31.76153918999961	150.83643984400055					Murrurundi Rescue Squad Incorporated
74263035680	-33.77752183499962	151.17111844100054			Y		Bush Children's Education Foundation Of New South Wales Incorporated
74265205378	-33.13548210199963	148.17541744500056	Y	Y	Y	Y	Parkes Forbes Community Housing Inc
74265380010	-34.3241712129996	148.2837103670006					Young & District Christian Education Association Incorporated
74271918842	-33.869599972999595	151.20695930500062					The Trustee For Thelma Afford Costume Design Award
74274870207	-33.4906192669996	151.4356552870006					Copacabana Surf Lifesaving Club Inc
74287551998	-32.009688429999585	151.96128222600055			Y		Gloucester Public School P&C Association
74299138142	-33.931749373999594	151.18606926900054					Catholic Parish Of St Therese Mascot
74324953176	-34.57877524699961	150.86620040200057					Shellhabour Public School Parents And Citizens Association
74355785605	-34.57877524699961	150.86620040200057					Living Word Pentecostal Church Inc
74360470256	-34.57877524699961	150.86620040200057		Y			Uca East Killara Congregation
74365854715	-28.215501605999577	153.52273100100058			Y	Y	Wallum Community Preschool & Family Centre Inc
74368258471	-28.215501605999577	153.52273100100058					MESCH (Medical and Educational Sustainable Community Help)
74368498080	-28.215501605999577	153.52273100100058					Greek Orthodox Archdiocese Of Aust Consolidated Trust Parish Of St Dimitriosqueanbeyan Philoptohos
74369084865	-28.215501605999577	153.52273100100058		Y		Y	Inspire Church Macarthur Incorporated
74386685479	-32.880231315999595	151.69592138700057			Y		Shortland Public School P&C Association
74397607892	-31.967493932999616	141.44645450600058					Broken Hill Repertory Society Inc
74407271133	-33.869599972999595	151.20695930500062					The Trustee For The Ian Mcleod And Madge Duncan Perpetual Charitable Trust
74411771395	-34.74905086599961	149.71729248300062					Goulburn High School P & C Association
74415093367	-28.82441762299959	153.4195184730006			Y		Wollongbar Community Preschool Inc
74418818174	-30.3564547189996	153.08534903300063			Y		Boambee Community Baptist Church
74421970877	-33.869599972999595	151.20695930500062					A M Jones Trust
74436935860	-33.9400954069996	151.14702942600059					Arncliffe Public School Parents And Citizens Association
74437633907	-34.48769062899959	150.42224784100063			Y		Mvh-Fm
74439575326	-33.79771354899958	151.16658008700063					No Problems Publishing Incorporated
74455027723	-36.0698370329996	146.91988416200059					Albury Pre School Kindergarten Inc
74455256591	-33.869599972999595	151.20695930500062					The Trustee For Enid Irwin Charitable Trust
74458848379	-32.7495624919996	151.58292688500057					The Anglican Parish Of East Maitland Columbarium And Memorial Garden Fund 
74461245931	-31.083894836999605	152.7231801640006					THE TRUSTEE FOR THE GOOD WORKS FOUNDATION PTY LIMITED
74468172781	-33.79258648299958	151.11764722200064					IIMPACT Educating the Girl Child Incorporated
74471866705	-33.888405663999606	151.18271831300058					Federation Of Australasian Philosophy For Children Assn
74472437825	-31.105378289999578	150.91848193000055		Y		Y	Northwest Church Incorporated
74473184596	-33.89832538499962	151.20634707100055			Y	Y	The Fact Tree Youth Service Inc
74489511308	-33.9975575729996	150.85614470600058	Y	Y			Myrtle Cottage Group Incorporated
74489975503	-28.87680814799961	153.07513168600065					Casino RSL sub-Branch (RSL NSW)
74498170159	-33.75789919699963	150.99267058300063		Y			The Journey Inc
74498323168	-33.671493366999584	150.95601005700064					THE TRUSTEES OF AID TO THE CHURCH IN NEED
74503852854	-32.669992418999584	149.08772988100054		Y	Y		Western District Baptist Association
74505074809	-33.89829135499963	151.16770216300063				Y	Mahamakut Wat Buddharangsee Stanmore Inc
74512499037	-28.55839164699961	153.49601689700057			Y		Mullumbimby High School P&C Association
74513984458	-31.826723999999615	149.71093146900057					Sacred Heart College - Coolah
74518170706	-30.6457333769996	151.5124888110006					MORRIGAN HORSE RESCUE AND REHAB
74521334992	-29.048396128999627	152.0200625510006					Tenterfield Congregation of Jehovah's Witnesses
74524745681	-33.869599972999595	151.20695930500062					The Trustee For The Spencer Thomas Mills Charitable Trust
74542767079	-33.66997101599958	150.86727423300056					Riverstone Congregation of Jehovah's Witnesses
74545661064	-34.8998607569996	150.6177143280006	Y				Nowra Baptist Church
74573514291	-33.47602116799959	151.39115238500062					Brisbania Before & After School Child Care Centre Inc
74576747023	-32.29341562099961	150.86546842100063		Y	Y		Upper Hunter Conservatorium Of Music Inc
74583504070	-33.89725452299962	150.8850052090006					Wetherill Park Congregation of Jehovah's Witnesses
74590596953	-33.89725452299962	150.8850052090006		Y			Albury Show Society Inc
74593391086	-31.47329280499963	152.92458580300058					Tacking Point Public School P&C Assn
74606221632	-33.869599972999595	151.20695930500062					The Trustee For Irene D Dike Estate
74622585856	-33.839026865999585	151.20809606500063			Y		The Trustee For Bill Crews Trust
74625089421	-33.902626819999625	151.14537750400063					Holy Trinity Anglican Church
74630348740	-34.0612713099996	150.59487904400055		Y			Uca - Camden Country Congregation
74632266415	-33.7504821379996	150.67985890100056					GFS Sydney Incorporated
74641902143	-36.09224346099961	146.9322590990006		Y			Wat Buddhavongsayaram Inc.
74645329198	-33.6925947999996	150.59828726600063					Blue Mountains Vietnam Veterans & Associated Forces Incorporated 
74646798927	-29.96267408999961	146.86178068900062			Y		St Patrick's Primary School Brewarrina Parents And Friends Association
74648725842	-33.88466919999962	151.23028796500057					Council For Jewish Community Security
74649779047	-32.24949844899959	148.61089776500057	Y	Y	Y	Y	Dubbo Neighbourhood Centre Incorporated
74650885372	-33.86356975199959	151.20935962200065					Conservatorium High School P And C Association
74664019592	-31.777573810999627	149.08611535300054		Y	Y		Mendooran And District Volunteer Rescue Squad Incorporated
74665754698	-33.925672530999634	151.19672370500064					UCA - Beckenham Mascot
74667946618	-32.942459507999615	151.69892945700065					Friends Of Kotara School Association P&C Association
74674215629	-33.28173812399962	151.56665908600064					Soldiers Beach Surf Life Saving Club Inc
74675042170	-31.091451691999623	150.9169409920006		Y	Y	Y	Tamworth Family Support Service Inc
74675587753	-31.956293640999604	141.46105050500057		Y			Uniting Church In Australia Parish Of Broken Hill
74682964169	-33.83369594199962	151.1268029100006					Partners In Micro-Development Inc.
74708329265	-33.8387201209996	151.20614477500055					The E R Rogers Scholarship Fund
74718218474	-32.919346109999594	151.68203752100055				Y	Christian Fellowship Centre
74729405962	-33.88990179199959	151.13929949400062					Australian Historical Performance Initiative Incorporated
74743230600	-33.71582620299961	150.42339185300057					The Radiant Circle Charitable Trust
74745352065	-33.876554993999605	151.22130735700057				Y	GOURANGA PTY LTD
74752753451	-33.869599972999595	151.20695930500062					The Trustee For Ella Chapman Trust
74758494623	-36.936638441999605	149.89611820400057					Trustees Of The Roman Catholic For The Archdiocese Of Canberra And Goulburn As Trustee For St Joseph's Primary Eden Parents And Friends Association
74760642192	-33.93951698699959	151.1429425830006		Y		Y	St David's Church Arncliffe
74771180599	-32.72601944899958	151.56125041600058					Nillo Infants School P&C Assn Inc
74780103484	-36.05500673199958	146.97658594000063					THURGOONA MENS SHED Inc
74781063539	-33.979557289999605	151.25002118000054		Y			Surf Life Saving Sydney Branch Inc.
74812727703	-33.8387201209996	151.20614477500055					The Hayward Family Trust No 2
74821335562	-33.869599972999595	151.20695930500062					The Trustee For J E M M Moloney Trust
74824744776	-30.279371732999607	153.04694469200058		Y			Dhammaduta Buddhist Association Coffs Harbour
74826315679	-32.03301376299959	147.98226540700057		Y	Y	Y	Trangie Local Aboriginal Land Council
74828629402	-33.94129595999959	150.9025718980006					Casula Samoan Congregation of Jehovah's Witnesses
74863507375	-28.55409518799962	153.50071029800063					Mullumbimby Presbyterian Church
74864481816	-33.81595767899961	150.65195306900057					Mulgoa Public School P&C Association
